match_id,league_id,week,date,home_team_id,home_team,home_goals,away_team_id,away_team,away_goals,season,home_footballer_id,away_footballer_id,is_played
1597,tr2,Week 17,2024-12-23,41,Amed SK,2,45,Ümraniyespor,0,24/25,1136,1220,True
1598,tr2,Week 17,2024-12-23,47,Gençlerbirliği SK,0,54,Adanaspor,2,24/25,1292,1485,True
1599,tr2,Week 18,2025-01-03,42,Kocaelispor,3,50,Iğdır FK,0,24/25,1154,1377,True
1600,tr2,Week 18,2025-01-04,56,Şanlıurfaspor,0,51,Çorum FK,0,24/25,1556,1403,True
1601,tr2,Week 18,2025-01-04,57,Yeni Malatyaspor,2,44,Boluspor,4,24/25,1559,1209,True
1602,tr2,Week 18,2025-01-04,38,Ankaragücü,2,48,Ankara Keçiörengücü,0,24/25,1026,1312,True
1603,tr2,Week 18,2025-01-04,39,Fatih Karagümrük,0,52,Pendikspor,2,24/25,1068,1417,True
1604,tr2,Week 18,2025-01-05,43,Bandırmaspor,2,53,Manisa FK,3,24/25,1177,1468,True
1605,tr2,Week 18,2025-01-05,45,Ümraniyespor,0,46,Erzurumspor FK,0,24/25,1220,1262,True
1606,tr2,Week 18,2025-01-05,40,İstanbulspor,4,49,Esenler Erokspor,0,24/25,1109,1337,True
1607,tr2,Week 18,2025-01-05,54,Adanaspor,0,41,Amed SK,0,24/25,1485,1136,True
1608,tr2,Week 18,2025-01-06,55,Sakaryaspor,0,47,Gençlerbirliği SK,0,24/25,1516,1292,True
1609,tr2,Week 19,2025-01-10,52,Pendikspor,1,43,Bandırmaspor,1,24/25,1417,1177,True
1610,tr2,Week 19,2025-01-11,50,Iğdır FK,0,39,Fatih Karagümrük,1,24/25,1377,1068,True
1611,tr2,Week 19,2025-01-11,49,Esenler Erokspor,1,55,Sakaryaspor,1,24/25,1337,1516,True
1612,tr2,Week 19,2025-01-12,46,Erzurumspor FK,0,56,Şanlıurfaspor,1,24/25,1262,1556,True
1613,tr2,Week 19,2025-01-12,48,Ankara Keçiörengücü,0,42,Kocaelispor,1,24/25,1312,1154,True
1614,tr2,Week 19,2025-01-12,41,Amed SK,1,38,Ankaragücü,0,24/25,1136,1026,True
1615,tr2,Week 19,2025-01-12,44,Boluspor,3,54,Adanaspor,1,24/25,1209,1485,True
1616,tr2,Week 19,2025-01-12,47,Gençlerbirliği SK,3,57,Yeni Malatyaspor,0,24/25,1292,1559,True
1617,tr2,Week 19,2025-01-13,51,Çorum FK,3,40,İstanbulspor,1,24/25,1403,1109,True
1618,tr2,Week 19,2025-01-13,53,Manisa FK,0,45,Ümraniyespor,3,24/25,1468,1220,True
1619,tr2,Week 20,2025-01-17,56,Şanlıurfaspor,0,38,Ankaragücü,1,24/25,1556,1026,True
1620,tr2,Week 20,2025-01-18,46,Erzurumspor FK,2,43,Bandırmaspor,0,24/25,1262,1177,True
1621,tr2,Week 20,2025-01-18,41,Amed SK,1,39,Fatih Karagümrük,1,24/25,1136,1068,True
1622,tr2,Week 20,2025-01-18,49,Esenler Erokspor,1,54,Adanaspor,0,24/25,1337,1485,True
1623,tr2,Week 20,2025-01-18,51,Çorum FK,3,45,Ümraniyespor,1,24/25,1403,1220,True
1624,tr2,Week 20,2025-01-19,50,Iğdır FK,0,44,Boluspor,1,24/25,1377,1209,True
1625,tr2,Week 20,2025-01-19,48,Ankara Keçiörengücü,2,55,Sakaryaspor,3,24/25,1312,1516,True
1626,tr2,Week 20,2025-01-19,52,Pendikspor,4,57,Yeni Malatyaspor,0,24/25,1417,1559,True
1627,tr2,Week 20,2025-01-19,53,Manisa FK,0,40,İstanbulspor,1,24/25,1468,1109,True
1628,tr2,Week 20,2025-01-20,47,Gençlerbirliği SK,1,42,Kocaelispor,0,24/25,1292,1154,True
1629,tr2,Week 21,2025-01-24,45,Ümraniyespor,1,56,Şanlıurfaspor,0,24/25,1220,1556,True
1630,tr2,Week 21,2025-01-25,44,Boluspor,0,47,Gençlerbirliği SK,2,24/25,1209,1292,True
1631,tr2,Week 21,2025-01-25,57,Yeni Malatyaspor,0,49,Esenler Erokspor,1,24/25,1559,1337,True
1632,tr2,Week 21,2025-01-25,40,İstanbulspor,1,41,Amed SK,0,24/25,1109,1136,True
1633,tr2,Week 21,2025-01-25,54,Adanaspor,0,50,Iğdır FK,0,24/25,1485,1377,True
1634,tr2,Week 21,2025-01-26,43,Bandırmaspor,1,48,Ankara Keçiörengücü,2,24/25,1177,1312,True
1635,tr2,Week 21,2025-01-26,38,Ankaragücü,1,46,Erzurumspor FK,2,24/25,1026,1262,True
1636,tr2,Week 21,2025-01-26,39,Fatih Karagümrük,1,51,Çorum FK,0,24/25,1068,1403,True
1637,tr2,Week 21,2025-01-26,42,Kocaelispor,3,52,Pendikspor,0,24/25,1154,1417,True
1638,tr2,Week 21,2025-01-27,55,Sakaryaspor,1,53,Manisa FK,2,24/25,1516,1468,True
1639,tr2,Week 22,2025-01-31,51,Çorum FK,4,43,Bandırmaspor,0,24/25,1403,1177,True
1640,tr2,Week 22,2025-02-01,46,Erzurumspor FK,1,42,Kocaelispor,1,24/25,1262,1154,True
1641,tr2,Week 22,2025-02-01,48,Ankara Keçiörengücü,7,57,Yeni Malatyaspor,0,24/25,1312,1559,True
1642,tr2,Week 22,2025-02-01,47,Gençlerbirliği SK,2,50,Iğdır FK,0,24/25,1292,1377,True
1643,tr2,Week 22,2025-02-01,52,Pendikspor,1,54,Adanaspor,0,24/25,1417,1485,True
1644,tr2,Week 22,2025-02-02,56,Şanlıurfaspor,1,40,İstanbulspor,0,24/25,1556,1109,True
1645,tr2,Week 22,2025-02-02,45,Ümraniyespor,2,38,Ankaragücü,1,24/25,1220,1026,True
1646,tr2,Week 22,2025-02-02,41,Amed SK,2,55,Sakaryaspor,2,24/25,1136,1516,True
1647,tr2,Week 22,2025-02-02,53,Manisa FK,2,39,Fatih Karagümrük,2,24/25,1468,1068,True
1648,tr2,Week 22,2025-02-02,49,Esenler Erokspor,1,44,Boluspor,1,24/25,1337,1209,True
1649,tr2,Week 23,2025-02-07,47,Gençlerbirliği SK,1,49,Esenler Erokspor,1,24/25,1292,1337,True
1650,tr2,Week 23,2025-02-08,50,Iğdır FK,1,52,Pendikspor,0,24/25,1377,1417,True
1651,tr2,Week 23,2025-02-08,57,Yeni Malatyaspor,0,46,Erzurumspor FK,7,24/25,1559,1262,True
1652,tr2,Week 23,2025-02-08,54,Adanaspor,2,53,Manisa FK,1,24/25,1485,1468,True
1653,tr2,Week 23,2025-02-08,55,Sakaryaspor,2,51,Çorum FK,1,24/25,1516,1403,True
1654,tr2,Week 23,2025-02-08,42,Kocaelispor,1,41,Amed SK,0,24/25,1154,1136,True
1655,tr2,Week 23,2025-02-09,43,Bandırmaspor,3,56,Şanlıurfaspor,2,24/25,1177,1556,True
1656,tr2,Week 23,2025-02-09,44,Boluspor,1,48,Ankara Keçiörengücü,1,24/25,1209,1312,True
1657,tr2,Week 23,2025-02-09,40,İstanbulspor,1,38,Ankaragücü,0,24/25,1109,1026,True
1658,tr2,Week 23,2025-02-09,39,Fatih Karagümrük,1,45,Ümraniyespor,0,24/25,1068,1220,True
1659,tr2,Week 24,2025-02-11,51,Çorum FK,2,57,Yeni Malatyaspor,0,24/25,1403,1559,True
1660,tr2,Week 24,2025-02-11,53,Manisa FK,0,42,Kocaelispor,2,24/25,1468,1154,True
1661,tr2,Week 24,2025-02-12,46,Erzurumspor FK,1,47,Gençlerbirliği SK,2,24/25,1262,1292,True
1662,tr2,Week 24,2025-02-12,48,Ankara Keçiörengücü,3,54,Adanaspor,0,24/25,1312,1485,True
1663,tr2,Week 24,2025-02-12,49,Esenler Erokspor,3,50,Iğdır FK,1,24/25,1337,1377,True
1664,tr2,Week 24,2025-02-12,41,Amed SK,2,43,Bandırmaspor,1,24/25,1136,1177,True
1665,tr2,Week 24,2025-02-13,52,Pendikspor,1,44,Boluspor,0,24/25,1417,1209,True
1666,tr2,Week 24,2025-02-13,56,Şanlıurfaspor,0,55,Sakaryaspor,1,24/25,1556,1516,True
1667,tr2,Week 24,2025-02-13,38,Ankaragücü,0,39,Fatih Karagümrük,1,24/25,1026,1068,True
1668,tr2,Week 24,2025-02-13,45,Ümraniyespor,2,40,İstanbulspor,1,24/25,1220,1109,True
1669,tr2,Week 25,2025-02-15,57,Yeni Malatyaspor,0,53,Manisa FK,6,24/25,1559,1468,True
1670,tr2,Week 25,2025-02-15,42,Kocaelispor,2,51,Çorum FK,0,24/25,1154,1403,True
1671,tr2,Week 25,2025-02-16,44,Boluspor,0,41,Amed SK,0,24/25,1209,1136,True
1672,tr2,Week 25,2025-02-16,50,Iğdır FK,3,48,Ankara Keçiörengücü,0,24/25,1377,1312,True
1673,tr2,Week 25,2025-02-16,47,Gençlerbirliği SK,3,52,Pendikspor,0,24/25,1292,1417,True
1674,tr2,Week 25,2025-02-16,49,Esenler Erokspor,1,46,Erzurumspor FK,2,24/25,1337,1262,True
1675,tr2,Week 25,2025-02-17,43,Bandırmaspor,1,40,İstanbulspor,0,24/25,1177,1109,True
1676,tr2,Week 25,2025-02-17,54,Adanaspor,1,45,Ümraniyespor,1,24/25,1485,1220,True
1677,tr2,Week 25,2025-02-17,39,Fatih Karagümrük,1,56,Şanlıurfaspor,1,24/25,1068,1556,True
1678,tr2,Week 25,2025-02-17,55,Sakaryaspor,2,38,Ankaragücü,2,24/25,1516,1026,True
1679,tr2,Week 26,2025-02-21,53,Manisa FK,0,44,Boluspor,2,24/25,1468,1209,True
1680,tr2,Week 26,2025-02-22,48,Ankara Keçiörengücü,3,47,Gençlerbirliği SK,3,24/25,1312,1292,True
1681,tr2,Week 26,2025-02-22,56,Şanlıurfaspor,0,42,Kocaelispor,0,24/25,1556,1154,True
1682,tr2,Week 26,2025-02-22,51,Çorum FK,1,54,Adanaspor,1,24/25,1403,1485,True
1683,tr2,Week 26,2025-02-22,40,İstanbulspor,2,39,Fatih Karagümrük,0,24/25,1109,1068,True
1684,tr2,Week 26,2025-02-22,38,Ankaragücü,4,43,Bandırmaspor,0,24/25,1026,1177,True
1685,tr2,Week 26,2025-02-23,46,Erzurumspor FK,0,50,Iğdır FK,0,24/25,1262,1377,True
1686,tr2,Week 26,2025-02-23,52,Pendikspor,2,49,Esenler Erokspor,2,24/25,1417,1337,True
1687,tr2,Week 26,2025-02-23,41,Amed SK,4,57,Yeni Malatyaspor,0,24/25,1136,1559,True
1688,tr2,Week 26,2025-02-23,45,Ümraniyespor,0,55,Sakaryaspor,0,24/25,1220,1516,True
1689,tr2,Week 27,2025-02-28,47,Gençlerbirliği SK,3,53,Manisa FK,0,24/25,1292,1468,True
1690,tr2,Week 27,2025-03-01,49,Esenler Erokspor,1,41,Amed SK,1,24/25,1337,1136,True
1691,tr2,Week 27,2025-03-01,57,Yeni Malatyaspor,1,56,Şanlıurfaspor,4,24/25,1559,1556,True
1692,tr2,Week 27,2025-03-01,50,Iğdır FK,1,51,Çorum FK,0,24/25,1377,1403,True
1693,tr2,Week 27,2025-03-01,52,Pendikspor,0,48,Ankara Keçiörengücü,2,24/25,1417,1312,True
1694,tr2,Week 27,2025-03-02,43,Bandırmaspor,2,45,Ümraniyespor,0,24/25,1177,1220,True
1695,tr2,Week 27,2025-03-02,44,Boluspor,0,46,Erzurumspor FK,0,24/25,1209,1262,True
1696,tr2,Week 27,2025-03-02,54,Adanaspor,2,38,Ankaragücü,0,24/25,1485,1026,True
1697,tr2,Week 27,2025-03-02,55,Sakaryaspor,1,39,Fatih Karagümrük,3,24/25,1516,1068,True
1698,tr2,Week 27,2025-03-03,42,Kocaelispor,1,40,İstanbulspor,1,24/25,1154,1109,True
1699,tr2,Week 28,2025-03-04,53,Manisa FK,0,50,Iğdır FK,1,24/25,1468,1377,True
1700,tr2,Week 28,2025-03-04,41,Amed SK,1,47,Gençlerbirliği SK,1,24/25,1136,1292,True
1701,tr2,Week 28,2025-03-05,48,Ankara Keçiörengücü,2,49,Esenler Erokspor,2,24/25,1312,1337,True
1702,tr2,Week 28,2025-03-05,51,Çorum FK,0,44,Boluspor,2,24/25,1403,1209,True
1703,tr2,Week 28,2025-03-05,56,Şanlıurfaspor,1,54,Adanaspor,2,24/25,1556,1485,True
1704,tr2,Week 28,2025-03-05,39,Fatih Karagümrük,1,43,Bandırmaspor,2,24/25,1068,1177,True
1705,tr2,Week 28,2025-03-06,46,Erzurumspor FK,2,52,Pendikspor,4,24/25,1262,1417,True
1706,tr2,Week 28,2025-03-06,40,İstanbulspor,3,55,Sakaryaspor,0,24/25,1109,1516,True
1707,tr2,Week 28,2025-03-06,38,Ankaragücü,3,57,Yeni Malatyaspor,0,24/25,1026,1559,True
1708,tr2,Week 28,2025-03-06,45,Ümraniyespor,1,42,Kocaelispor,1,24/25,1220,1154,True
1709,tr2,Week 29,2025-03-08,50,Iğdır FK,2,56,Şanlıurfaspor,2,24/25,1377,1556,True
1710,tr2,Week 29,2025-03-08,49,Esenler Erokspor,1,53,Manisa FK,1,24/25,1337,1468,True
1711,tr2,Week 29,2025-03-09,57,Yeni Malatyaspor,0,45,Ümraniyespor,5,24/25,1559,1220,True
1712,tr2,Week 29,2025-03-09,54,Adanaspor,1,39,Fatih Karagümrük,2,24/25,1485,1068,True
1713,tr2,Week 29,2025-03-09,47,Gençlerbirliği SK,1,51,Çorum FK,2,24/25,1292,1403,True
1714,tr2,Week 29,2025-03-09,55,Sakaryaspor,2,43,Bandırmaspor,2,24/25,1516,1177,True
1715,tr2,Week 29,2025-03-10,48,Ankara Keçiörengücü,1,46,Erzurumspor FK,3,24/25,1312,1262,True
1716,tr2,Week 29,2025-03-10,44,Boluspor,1,40,İstanbulspor,0,24/25,1209,1109,True
1717,tr2,Week 29,2025-03-10,52,Pendikspor,0,41,Amed SK,1,24/25,1417,1136,True
1718,tr2,Week 29,2025-03-10,42,Kocaelispor,1,38,Ankaragücü,1,24/25,1154,1026,True
1719,tr2,Week 30,2025-03-14,43,Bandırmaspor,1,54,Adanaspor,0,24/25,1177,1485,True
1720,tr2,Week 30,2025-03-14,56,Şanlıurfaspor,0,49,Esenler Erokspor,2,24/25,1556,1337,True
1721,tr2,Week 30,2025-03-15,53,Manisa FK,2,52,Pendikspor,0,24/25,1468,1417,True
1722,tr2,Week 30,2025-03-15,45,Ümraniyespor,1,44,Boluspor,0,24/25,1220,1209,True
1723,tr2,Week 30,2025-03-15,38,Ankaragücü,0,50,Iğdır FK,4,24/25,1026,1377,True
1724,tr2,Week 30,2025-03-15,55,Sakaryaspor,5,57,Yeni Malatyaspor,0,24/25,1516,1559,True
1725,tr2,Week 30,2025-03-16,51,Çorum FK,3,48,Ankara Keçiörengücü,2,24/25,1403,1312,True
1726,tr2,Week 30,2025-03-16,40,İstanbulspor,5,47,Gençlerbirliği SK,0,24/25,1109,1292,True
1727,tr2,Week 30,2025-03-16,41,Amed SK,1,46,Erzurumspor FK,2,24/25,1136,1262,True
1728,tr2,Week 30,2025-03-16,39,Fatih Karagümrük,1,42,Kocaelispor,1,24/25,1068,1154,True
1729,tr2,Week 31,2025-03-28,44,Boluspor,,43,Bandırmaspor,,24/25,1209,1177,False
1730,tr2,Week 31,2025-03-28,46,Erzurumspor FK,,53,Manisa FK,,24/25,1262,1468,False
1731,tr2,Week 31,2025-03-28,47,Gençlerbirliği SK,,56,Şanlıurfaspor,,24/25,1292,1556,False
1732,tr2,Week 31,2025-03-28,50,Iğdır FK,,45,Ümraniyespor,,24/25,1377,1220,False
1733,tr2,Week 31,2025-03-29,48,Ankara Keçiörengücü,,41,Amed SK,,24/25,1312,1136,False
1734,tr2,Week 31,2025-03-29,57,Yeni Malatyaspor,,39,Fatih Karagümrük,,24/25,1559,1068,False
1735,tr2,Week 31,2025-03-29,54,Adanaspor,,40,İstanbulspor,,24/25,1485,1109,False
1736,tr2,Week 31,2025-03-29,52,Pendikspor,,51,Çorum FK,,24/25,1417,1403,False
1737,tr2,Week 31,2025-03-31,49,Esenler Erokspor,,38,Ankaragücü,,24/25,1337,1026,False
1738,tr2,Week 31,2025-03-31,42,Kocaelispor,,55,Sakaryaspor,,24/25,1154,1516,False
1739,tr2,Week 32,2025-04-04,40,İstanbulspor,,57,Yeni Malatyaspor,,24/25,1109,1559,False
1740,tr2,Week 32,2025-04-04,41,Amed SK,,50,Iğdır FK,,24/25,1136,1377,False
1741,tr2,Week 32,2025-04-04,56,Şanlıurfaspor,,44,Boluspor,,24/25,1556,1209,False
1742,tr2,Week 32,2025-04-05,53,Manisa FK,,48,Ankara Keçiörengücü,,24/25,1468,1312,False
1743,tr2,Week 32,2025-04-05,55,Sakaryaspor,,54,Adanaspor,,24/25,1516,1485,False
1744,tr2,Week 32,2025-04-05,51,Çorum FK,,49,Esenler Erokspor,,24/25,1403,1337,False
1745,tr2,Week 32,2025-04-05,39,Fatih Karagümrük,,46,Erzurumspor FK,,24/25,1068,1262,False
1746,tr2,Week 32,2025-04-06,45,Ümraniyespor,,52,Pendikspor,,24/25,1220,1417,False
1747,tr2,Week 32,2025-04-06,43,Bandırmaspor,,42,Kocaelispor,,24/25,1177,1154,False
1748,tr2,Week 32,2025-04-06,38,Ankaragücü,,47,Gençlerbirliği SK,,24/25,1026,1292,False
1749,tr2,Week 33,2025-04-08,48,Ankara Keçiörengücü,,56,Şanlıurfaspor,,24/25,1312,1556,False
1750,tr2,Week 33,2025-04-08,50,Iğdır FK,,40,İstanbulspor,,24/25,1377,1109,False
1751,tr2,Week 33,2025-04-08,53,Manisa FK,,41,Amed SK,,24/25,1468,1136,False
1752,tr2,Week 33,2025-04-09,46,Erzurumspor FK,,51,Çorum FK,,24/25,1262,1403,False
1753,tr2,Week 33,2025-04-09,49,Esenler Erokspor,,39,Fatih Karagümrük,,24/25,1337,1068,False
1754,tr2,Week 33,2025-04-09,44,Boluspor,,55,Sakaryaspor,,24/25,1209,1516,False
1755,tr2,Week 33,2025-04-09,52,Pendikspor,,38,Ankaragücü,,24/25,1417,1026,False
1756,tr2,Week 33,2025-04-10,57,Yeni Malatyaspor,,43,Bandırmaspor,,24/25,1559,1177,False
1757,tr2,Week 33,2025-04-10,47,Gençlerbirliği SK,,45,Ümraniyespor,,24/25,1292,1220,False
1758,tr2,Week 33,2025-04-10,54,Adanaspor,,42,Kocaelispor,,24/25,1485,1154,False
1759,tr2,Week 34,2025-04-12,40,İstanbulspor,,48,Ankara Keçiörengücü,,24/25,1109,1312,False
1760,tr2,Week 34,2025-04-12,56,Şanlıurfaspor,,41,Amed SK,,24/25,1556,1136,False
1761,tr2,Week 34,2025-04-13,55,Sakaryaspor,,52,Pendikspor,,24/25,1516,1417,False
1762,tr2,Week 34,2025-04-13,39,Fatih Karagümrük,,47,Gençlerbirliği SK,,24/25,1068,1292,False
1763,tr2,Week 34,2025-04-13,51,Çorum FK,,53,Manisa FK,,24/25,1403,1468,False
1764,tr2,Week 34,2025-04-13,38,Ankaragücü,,44,Boluspor,,24/25,1026,1209,False
1765,tr2,Week 34,2025-04-14,43,Bandırmaspor,,50,Iğdır FK,,24/25,1177,1377,False
1766,tr2,Week 34,2025-04-14,45,Ümraniyespor,,49,Esenler Erokspor,,24/25,1220,1337,False
1767,tr2,Week 34,2025-04-14,54,Adanaspor,,46,Erzurumspor FK,,24/25,1485,1262,False
1768,tr2,Week 34,2025-04-14,42,Kocaelispor,,57,Yeni Malatyaspor,,24/25,1154,1559,False
1769,tr2,Week 35,2025-04-18,53,Manisa FK,,38,Ankaragücü,,24/25,1468,1026,False
1770,tr2,Week 35,2025-04-19,46,Erzurumspor FK,,40,İstanbulspor,,24/25,1262,1109,False
1771,tr2,Week 35,2025-04-19,52,Pendikspor,,56,Şanlıurfaspor,,24/25,1417,1556,False
1772,tr2,Week 35,2025-04-19,41,Amed SK,,51,Çorum FK,,24/25,1136,1403,False
1773,tr2,Week 35,2025-04-19,44,Boluspor,,39,Fatih Karagümrük,,24/25,1209,1068,False
1774,tr2,Week 35,2025-04-20,48,Ankara Keçiörengücü,,45,Ümraniyespor,,24/25,1312,1220,False
1775,tr2,Week 35,2025-04-20,57,Yeni Malatyaspor,,54,Adanaspor,,24/25,1559,1485,False
1776,tr2,Week 35,2025-04-20,49,Esenler Erokspor,,42,Kocaelispor,,24/25,1337,1154,False
1777,tr2,Week 35,2025-04-20,47,Gençlerbirliği SK,,43,Bandırmaspor,,24/25,1292,1177,False
1778,tr2,Week 35,2025-04-21,50,Iğdır FK,,55,Sakaryaspor,,24/25,1377,1516,False
1779,tr2,Week 36,2025-04-27,54,Adanaspor,,47,Gençlerbirliği SK,,24/25,1485,1292,False
1780,tr2,Week 36,2025-04-27,43,Bandırmaspor,,49,Esenler Erokspor,,24/25,1177,1337,False
1781,tr2,Week 36,2025-04-27,39,Fatih Karagümrük,,48,Ankara Keçiörengücü,,24/25,1068,1312,False
1782,tr2,Week 36,2025-04-27,40,İstanbulspor,,52,Pendikspor,,24/25,1109,1417,False
1783,tr2,Week 36,2025-04-27,42,Kocaelispor,,44,Boluspor,,24/25,1154,1209,False
1784,tr2,Week 36,2025-04-27,38,Ankaragücü,,51,Çorum FK,,24/25,1026,1403,False
1785,tr2,Week 36,2025-04-27,55,Sakaryaspor,,46,Erzurumspor FK,,24/25,1516,1262,False
1786,tr2,Week 36,2025-04-27,56,Şanlıurfaspor,,53,Manisa FK,,24/25,1556,1468,False
1787,tr2,Week 36,2025-04-27,45,Ümraniyespor,,41,Amed SK,,24/25,1220,1136,False
1788,tr2,Week 36,2025-04-27,57,Yeni Malatyaspor,,50,Iğdır FK,,24/25,1559,1377,False
1789,tr2,Week 37,2025-05-04,41,Amed SK,,54,Adanaspor,,24/25,1136,1485,False
1790,tr2,Week 37,2025-05-04,44,Boluspor,,57,Yeni Malatyaspor,,24/25,1209,1559,False
1791,tr2,Week 37,2025-05-04,51,Çorum FK,,56,Şanlıurfaspor,,24/25,1403,1556,False
1792,tr2,Week 37,2025-05-04,46,Erzurumspor FK,,45,Ümraniyespor,,24/25,1262,1220,False
1793,tr2,Week 37,2025-05-04,49,Esenler Erokspor,,40,İstanbulspor,,24/25,1337,1109,False
1794,tr2,Week 37,2025-05-04,47,Gençlerbirliği SK,,55,Sakaryaspor,,24/25,1292,1516,False
1795,tr2,Week 37,2025-05-04,50,Iğdır FK,,42,Kocaelispor,,24/25,1377,1154,False
1796,tr2,Week 37,2025-05-04,48,Ankara Keçiörengücü,,38,Ankaragücü,,24/25,1312,1026,False
1797,tr2,Week 37,2025-05-04,53,Manisa FK,,43,Bandırmaspor,,24/25,1468,1177,False
1798,tr2,Week 37,2025-05-04,52,Pendikspor,,39,Fatih Karagümrük,,24/25,1417,1068,False
1799,tr2,Week 38,2025-05-10,54,Adanaspor,,44,Boluspor,,24/25,1485,1209,False
1800,tr2,Week 38,2025-05-10,43,Bandırmaspor,,52,Pendikspor,,24/25,1177,1417,False
1801,tr2,Week 38,2025-05-10,39,Fatih Karagümrük,,50,Iğdır FK,,24/25,1068,1377,False
1802,tr2,Week 38,2025-05-10,40,İstanbulspor,,51,Çorum FK,,24/25,1109,1403,False
1803,tr2,Week 38,2025-05-10,42,Kocaelispor,,48,Ankara Keçiörengücü,,24/25,1154,1312,False
1804,tr2,Week 38,2025-05-10,38,Ankaragücü,,41,Amed SK,,24/25,1026,1136,False
1805,tr2,Week 38,2025-05-10,55,Sakaryaspor,,49,Esenler Erokspor,,24/25,1516,1337,False
1806,tr2,Week 38,2025-05-10,56,Şanlıurfaspor,,46,Erzurumspor FK,,24/25,1556,1262,False
1807,tr2,Week 38,2025-05-10,45,Ümraniyespor,,53,Manisa FK,,24/25,1220,1468,False
1808,tr2,Week 38,2025-05-10,57,Yeni Malatyaspor,,47,Gençlerbirliği SK,,24/25,1559,1292,False
1809,pl1,Week 1,2022-07-15,26,Zaglebie Lubin,0,24,Slask Wroclaw,0,22/23,707,663,True
1810,pl1,Week 1,2022-07-16,21,Lech Poznan,0,32,Stal Mielec,2,22/23,571,875,True
1811,pl1,Week 1,2022-07-16,23,Jagiellonia Bialystok,2,30,Piast Gliwice,0,22/23,629,823,True
1812,pl1,Week 1,2022-07-16,33,Korona Kielce,1,20,Legia Warszawa,1,22/23,887,565,True
1813,pl1,Week 1,2022-07-17,27,Pogon Szczecin,2,31,Widzew Lodz,1,22/23,740,839,True
1814,pl1,Week 1,2022-07-18,29,Górnik Zabrze,0,25,Cracovia,2,22/23,796,696,True
1815,pl1,Week 2,2022-07-22,23,Jagiellonia Bialystok,0,31,Widzew Lodz,2,22/23,629,839,True
1816,pl1,Week 2,2022-07-23,25,Cracovia,2,33,Korona Kielce,0,22/23,696,887,True
1817,pl1,Week 2,2022-07-23,20,Legia Warszawa,2,26,Zaglebie Lubin,0,22/23,565,707,True
1818,pl1,Week 2,2022-07-24,30,Piast Gliwice,,22,Raków Częstochowa,,22/23,823,604,False
1819,pl1,Week 2,2022-07-24,24,Slask Wroclaw,2,27,Pogon Szczecin,1,22/23,663,740,True
1820,pl1,Week 2,2022-07-24,28,Lechia Gdansk,,29,Górnik Zabrze,,22/23,772,796,False
1821,pl1,Week 2,2022-07-25,32,Stal Mielec,1,35,Radomiak Radom,1,22/23,875,969,True
1822,pl1,Week 2,2022-10-06,30,Piast Gliwice,0,22,Raków Częstochowa,1,22/23,823,604,True
1823,pl1,Week 2,2022-11-18,28,Lechia Gdansk,2,29,Górnik Zabrze,1,22/23,772,796,True
1824,pl1,Week 3,2022-07-29,30,Piast Gliwice,0,26,Zaglebie Lubin,1,22/23,823,707,True
1825,pl1,Week 3,2022-07-29,25,Cracovia,3,20,Legia Warszawa,0,22/23,696,565,True
1826,pl1,Week 3,2022-07-30,35,Radomiak Radom,0,29,Górnik Zabrze,3,22/23,969,796,True
1827,pl1,Week 3,2022-07-31,27,Pogon Szczecin,1,23,Jagiellonia Bialystok,0,22/23,740,629,True
1828,pl1,Week 3,2022-07-31,22,Raków Częstochowa,3,32,Stal Mielec,2,22/23,604,875,True
1829,pl1,Week 3,2022-07-31,31,Widzew Lodz,2,28,Lechia Gdansk,3,22/23,839,772,True
1830,pl1,Week 3,2022-08-01,33,Korona Kielce,3,24,Slask Wroclaw,1,22/23,887,663,True
1831,pl1,Week 4,2022-08-05,32,Stal Mielec,2,25,Cracovia,0,22/23,875,696,True
1832,pl1,Week 4,2022-08-05,20,Legia Warszawa,2,30,Piast Gliwice,0,22/23,565,823,True
1833,pl1,Week 4,2022-08-06,28,Lechia Gdansk,0,33,Korona Kielce,1,22/23,772,887,True
1834,pl1,Week 4,2022-08-06,23,Jagiellonia Bialystok,1,35,Radomiak Radom,2,22/23,629,969,True
1835,pl1,Week 4,2022-08-06,24,Slask Wroclaw,0,31,Widzew Lodz,0,22/23,663,839,True
1836,pl1,Week 4,2022-08-07,26,Zaglebie Lubin,1,21,Lech Poznan,1,22/23,707,571,True
1837,pl1,Week 4,2022-08-07,29,Górnik Zabrze,1,22,Raków Częstochowa,0,22/23,796,604,True
1838,pl1,Week 5,2022-08-12,31,Widzew Lodz,1,20,Legia Warszawa,2,22/23,839,565,True
1839,pl1,Week 5,2022-08-13,25,Cracovia,0,30,Piast Gliwice,1,22/23,696,823,True
1840,pl1,Week 5,2022-08-13,29,Górnik Zabrze,1,32,Stal Mielec,3,22/23,796,875,True
1841,pl1,Week 5,2022-08-14,35,Radomiak Radom,4,28,Lechia Gdansk,1,22/23,969,772,True
1842,pl1,Week 5,2022-08-14,22,Raków Częstochowa,2,23,Jagiellonia Bialystok,2,22/23,604,629,True
1843,pl1,Week 5,2022-08-14,21,Lech Poznan,0,24,Slask Wroclaw,1,22/23,571,663,True
1844,pl1,Week 6,2022-08-19,20,Legia Warszawa,2,29,Górnik Zabrze,2,22/23,565,796,True
1845,pl1,Week 6,2022-08-20,24,Slask Wroclaw,1,25,Cracovia,1,22/23,663,696,True
